Broadview Heights	Veterinarians	1	3	1
Broadview Heights	Vitamins & Supplements	1	3	1
Broadview Heights	Antiques	1	3	0
Broadview Heights	Appliances	1	3	0
Broadview Heights	Arts & Crafts	1	3	0
Broadview Heights	Auction Houses	1	3	0
Broadview Heights	Farm Equipment Repair	1	3	0
Broadview Heights	Farming Equipment	1	3	0
Broadview Heights	Furniture Reupholstery	1	3	0
Broadview Heights	Furniture Stores	1	3	0
Broadview Heights	Golf	1	3	0
Broadview Heights	Home Staging	1	3	0
Broadview Heights	Hospitals	1	3	0
Broadview Heights	Landscaping	1	3	0
Broadview Heights	Medical Centers	1	3	0
Broadview Heights	Movers	1	3	0
Broadview Heights	Nurseries & Gardening	1	3	0
Broadview Heights	Pest Control	1	3	0
Broadview Heights	Thrift Stores	1	3	0
Broadview Heights	Used	1	3	0
Broadview Heights	Vintage & Consignment	1	3	0
Broadview Hts	Accessories	1	31	0
Broadview Hts	Bridal	1	31	0
Broadview Hts	Event Planning & Services	1	31	0
Broadview Hts	Fashion	1	31	0
Broadview Hts	Formal Wear	1	31	0
Broadview Hts	Jewelry	1	31	0
Broadview Hts	Shopping	1	31	0
Broadview Hts	Wedding Planning	1	31	0
Broadview Hts	Women's Clothing	1	31	0
Broadview Hts	Home Inspectors	1	3	1
Broadview Hts	Home Services	1	3	1
Brook Park	Restaurants	27	513	11
Brook Park	Nightlife	8	117	1
Brook Park	Automotive	8	61	4
Brook Park	Hotels & Travel	7	98	1
Brook Park	Food	6	234	4
Brook Park	American (Traditional)	6	169	2
Brook Park	Bars	6	110	1
Brook Park	Fast Food	6	31	2
Brook Park	Event Planning & Services	5	77	0
Brook Park	Auto Repair	5	28	2
Brook Park	Sandwiches	4	161	3
Brook Park	Breakfast & Brunch	4	119	3
Brook Park	Italian	4	88	2
Brook Park	Burgers	4	70	1
Brook Park	Pizza	4	56	1
Brook Park	Hotels	4	50	0
Brook Park	Home Services	4	26	0
Brook Park	Tires	4	19	1
Brook Park	Local Services	4	19	0
Brook Park	Delis	3	157	3
Brook Park	Active Life	3	33	1
Brook Park	Oil Change Stations	3	14	1
Brook Park	Shopping	3	13	0
Brook Park	Juice Bars & Smoothies	2	81	2
Brook Park	Fitness & Instruction	2	30	1
Brook Park	Gyms	2	30	1
Brook Park	Parking	2	28	2
Brook Park	Transportation	2	28	1
Brook Park	Movers	2	17	0
Brook Park	Coffee & Tea	2	16	0
Brook Park	Mexican	2	13	1
Brook Park	Health & Medical	2	6	1
Brook Park	Wraps	1	126	1
Brook Park	American (New)	1	69	1
Brook Park	Pubs	1	69	1
Brook Park	Greek	1	54	1
Brook Park	Caterers	1	27	0
Brook Park	Bed & Breakfast	1	20	0
Brook Park	Comfort Food	1	20	0
Brook Park	Salad	1	20	0
Brook Park	Airport Shuttles	1	19	1
Brook Park	Travel Services	1	19	1
Brook Park	Beauty & Spas	1	19	0
Brook Park	Tanning	1	19	0
Brook Park	Trainers	1	19	0
Brook Park	Donuts	1	13	0
Brook Park	Bubble Tea	1	12	1
Brook Park	Ice Cream & Frozen Yogurt	1	12	1
Brook Park	Farmers Market	1	11	1
Brook Park	Fruits & Veggies	1	11	1
Brook Park	Specialty Food	1	11	1
Brook Park	Arts & Entertainment	1	10	0
Brook Park	Gastropubs	1	10	0
Brook Park	Lounges	1	10	0
Brook Park	Music Venues	1	10	0
Brook Park	Sports Bars	1	10	0
Brook Park	Barbeque	1	9	0
Brook Park	Limos	1	9	0
Brook Park	Taxis	1	9	0
Brook Park	Tex-Mex	1	9	0
Brook Park	Couriers & Delivery Services	1	7	0
Brook Park	Self Storage	1	7	0
Brook Park	Smog Check Stations	1	6	1
Brook Park	Towing	1	6	1
Brook Park	Chicken Shop	1	6	0
Brook Park	Chicken Wings	1	6	0
Brook Park	Chinese	1	6	0
Brook Park	Drugstores	1	6	0
Brook Park	Painters	1	6	0
Brook Park	Refinishing Services	1	6	0
Brook Park	Auto Customization	1	5	0
Brook Park	Auto Glass Services	1	5	0
Brook Park	Car Stereo Installation	1	5	0
Brook Park	Car Window Tinting	1	5	0
Brook Park	Adult Entertainment	1	4	0
Brook Park	Battery Stores	1	4	0
Brook Park	Dive Bars	1	4	0
Brook Park	Cosmetic Dentists	1	3	1
Brook Park	Dentists	1	3	1
Brook Park	Endodontists	1	3	1
Brook Park	General Dentistry	1	3	1
Brook Park	Bikes	1	3	0
Brook Park	Funeral Services & Cemeteries	1	3	0
Brook Park	Landscaping	1	3	0
Brook Park	Medical Centers	1	3	0
Brook Park	Parks	1	3	0
Brook Park	Skate Parks	1	3	0
Brook Park	Skate Shops	1	3	0
Brook Park	Snow Removal	1	3	0
Brook Park	Sporting Goods	1	3	0
Brook Park	Tree Services	1	3	0
Brooklin	Restaurants	6	98	3
Brooklin	Bars	2	26	0
Brooklin	Nightlife	2	26	0
Brooklin	Beauty & Spas	2	7	1
Brooklin	Bakeries	2	6	2
Brooklin	Food	2	6	2
Brooklin	Breakfast & Brunch	1	30	1
Brooklin	Gluten-Free	1	30	1
Brooklin	Vegan	1	30	1
Brooklin	Vegetarian	1	30	1
Brooklin	Canadian (New)	1	18	0
Brooklin	Barbeque	1	15	0
Brooklin	British	1	15	0
Brooklin	Pubs	1	15	0
Brooklin	Sandwiches	1	15	0
Brooklin	Chinese	1	13	1
Brooklin	Fish & Chips	1	11	1
Brooklin	American (Traditional)	1	11	0
Brooklin	Beer Bar	1	11	0
Brooklin	Burgers	1	11	0
Brooklin	Chicken Wings	1	11	0
Brooklin	Shopping	1	11	0
Brooklin	Sports Bars	1	11	0
Brooklin	Wigs	1	11	0
Brooklin	Hair Removal	1	4	1
Brooklin	Nail Salons	1	4	1
Brooklin	Waxing	1	4	1
Brooklin	Coffee & Tea	1	3	1
Brooklin	Hair Salons	1	3	0
Brooklin	Massage	1	3	0
Brooklin	Skin Care	1	3	0
Brookline	Shopping	1	51	0
Brookline	Thrift Stores	1	51	0
Brookline	Italian	1	38	0
Brookline	Pizza	1	38	0
Brookline	Restaurants	1	38	0
Brooklyn	Restaurants	37	1175	7
Brooklyn	Food	17	214	6
Brooklyn	Shopping	14	108	4
Brooklyn	American (Traditional)	12	461	3
Brooklyn	Health & Medical	10	132	3
Brooklyn	Fast Food	7	244	1
Brooklyn	Bars	7	241	1
Brooklyn	Nightlife	7	241	1
Brooklyn	Breakfast & Brunch	6	142	2
Brooklyn	Italian	5	214	1
Brooklyn	American (New)	5	190	1
Brooklyn	Mexican	5	146	1
Brooklyn	Burgers	5	123	0
Brooklyn	Home & Garden	5	40	1
Brooklyn	Grocery	5	38	1
Brooklyn	Home Services	5	26	2
Brooklyn	Dentists	4	96	1
Brooklyn	General Dentistry	4	96	1
Brooklyn	Chicken Wings	4	58	0
Brooklyn	Pizza	4	28	1
Brooklyn	Seafood	3	101	0
Brooklyn	Cosmetic Dentists	3	92	0
Brooklyn	Sports Bars	3	81	0
Brooklyn	Arts & Entertainment	3	80	2
Brooklyn	Event Planning & Services	3	68	0
Brooklyn	Sandwiches	3	46	1
Brooklyn	Furniture Stores	3	34	0
Brooklyn	Ice Cream & Frozen Yogurt	3	33	1
Brooklyn	Department Stores	3	30	0
Brooklyn	Fashion	3	30	0
Brooklyn	Local Services	3	20	0
Brooklyn	Specialty Food	3	14	1
Brooklyn	Beauty & Spas	3	12	1
Brooklyn	Steakhouses	2	113	0
Brooklyn	Cinema	2	76	1
Brooklyn	Buffets	2	64	0
Brooklyn	Comfort Food	2	62	1
Brooklyn	Diners	2	57	1
Brooklyn	Active Life	2	40	1
Brooklyn	Fitness & Instruction	2	40	1
Brooklyn	Gyms	2	40	1
Brooklyn	Salad	2	40	1
Brooklyn	Trainers	2	40	1
Brooklyn	Yoga	2	40	1
Brooklyn	Beer	2	39	1
Brooklyn	Wine & Spirits	2	39	1
Brooklyn	Coffee & Tea	2	38	0
Brooklyn	Home Decor	2	30	0
Brooklyn	Mattresses	2	30	0
Brooklyn	Apartments	2	17	1
Brooklyn	Real Estate	2	17	1
Brooklyn	Drugstores	2	17	0
Brooklyn	Automotive	2	16	1
Brooklyn	Electronics	2	16	1
Brooklyn	Mobile Phones	2	16	1
Brooklyn	Public Services & Government	2	13	1
Brooklyn	Bakeries	2	11	1
Brooklyn	Arts & Crafts	2	8	1
Brooklyn	Hair Salons	2	8	0
Brooklyn	Ethnic Food	2	7	1
Brooklyn	Oral Surgeons	2	7	0
Brooklyn	Contractors	2	6	1
Brooklyn	Asian Fusion	1	164	1
Brooklyn	Hot Pot	1	164	1
Brooklyn	Japanese	1	164	1
Brooklyn	Sushi Bars	1	164	1
Brooklyn	Barbeque	1	95	0
Brooklyn	Hot Dogs	1	85	1
Brooklyn	Orthodontists	1	85	0
Brooklyn	Irish	1	72	0
Brooklyn	Pubs	1	72	0
Brooklyn	Caterers	1	50	0
Brooklyn	Southern	1	50	0
Brooklyn	British	1	45	0
Brooklyn	Sports Clubs	1	31	0
Brooklyn	Beer Bar	1	28	0
Brooklyn	Dive Bars	1	28	0
Brooklyn	Cocktail Bars	1	25	0
Brooklyn	Bagels	1	22	0
Brooklyn	Soup	1	22	0
Brooklyn	Chinese	1	19	0
Brooklyn	Cheesesteaks	1	18	1
Brooklyn	Desserts	1	15	1
Brooklyn	Cupcakes	1	14	0
Brooklyn	Custom Cakes	1	14	0
Brooklyn	Hotels	1	14	0
Brooklyn	Hotels & Travel	1	14	0
Brooklyn	Wholesale Stores	1	14	0
Brooklyn	Farmers Market	1	12	1
Brooklyn	Fish & Chips	1	12	0
Brooklyn	IT Services & Computer Repair	1	12	0
Brooklyn	Mobile Phone Accessories	1	12	0
Brooklyn	Telecommunications	1	12	0
Brooklyn	Convenience Stores	1	10	1
Brooklyn	Gas Stations	1	10	1
Brooklyn	Departments of Motor Vehicles	1	9	1
Brooklyn	Cafes	1	8	0
Brooklyn	Discount Store	1	7	0
Brooklyn	Fruits & Veggies	1	7	0
Brooklyn	Pharmacy	1	7	0
Brooklyn	Auto Repair	1	6	0
Brooklyn	Oil Change Stations	1	6	0
Brooklyn	Pet Groomers	1	6	0
Brooklyn	Pet Services	1	6	0
Brooklyn	Pet Stores	1	6	0
Brooklyn	Pets	1	6	0
Brooklyn	Tires	1	6	0
Brooklyn	Mailbox Centers	1	5	0
Brooklyn	Notaries	1	5	0
Brooklyn	Printing Services	1	5	0
Brooklyn	Shipping Centers	1	5	0
Brooklyn	Art Galleries	1	4	1
Brooklyn	Day Spas	1	4	1
Brooklyn	Eyewear & Opticians	1	4	1
Brooklyn	Hobby Shops	1	4	1
Brooklyn	Imported Food	1	4	1
Brooklyn	Knitting Supplies	1	4	1
Brooklyn	Massage	1	4	1
Brooklyn	Massage Therapy	1	4	1
Brooklyn	Optometrists	1	4	1
Brooklyn	Skin Care	1	4	1
Brooklyn	Appliances	1	4	0
Brooklyn	Cards & Stationery	1	4	0
Brooklyn	Flowers & Gifts	1	4	0
Brooklyn	Gift Shops	1	4	0
Brooklyn	Hair Removal	1	4	0
Brooklyn	Hair Stylists	1	4	0
Brooklyn	Nail Salons	1	4	0
Brooklyn	Post Offices	1	4	0
Brooklyn	Thrift Stores	1	4	0
Brooklyn	Urgent Care	1	4	0
Brooklyn	Cabinetry	1	3	1
Brooklyn	Kitchen & Bath	1	3	1
Brooklyn	Building Supplies	1	3	0
Brooklyn	Cajun/Creole	1	3	0
Brooklyn	Doctors	1	3	0
Brooklyn	Food Delivery Services	1	3	0
Brooklyn	Gutter Services	1	3	0
Brooklyn	Hardware Stores	1	3	0
Brooklyn	Landscaping	1	3	0
Brooklyn	Obstetricians & Gynecologists	1	3	0
Brooklyn	Periodontists	1	3	0
Brooklyn	Polish	1	3	0
Brooklyn	Prosthodontists	1	3	0
Brooklyn	Snow Removal	1	3	0
Brooklyn	Tree Services	1	3	0
Brooklyn Heights	Home Services	2	9	1
Brooklyn Heights	Auto Customization	1	7	1
Brooklyn Heights	Auto Repair	1	7	1
Brooklyn Heights	Automotive	1	7	1
Brooklyn Heights	Painters	1	5	1
Brooklyn Heights	Building Supplies	1	4	0
Brooklyn Heights	Cabinetry	1	4	0
Brooklyn Heights	Flooring	1	4	0
Brooklyn Heights	Home & Garden	1	4	0
Brooklyn Heights	Interior Design	1	4	0
Brooklyn Heights	Kitchen & Bath	1	4	0
Brooklyn Heights	Shopping	1	4	0
Brooklyn Hts.	Arts & Entertainment	1	9	1
Brooklyn Hts.	Farms	1	9	1
Brooklyn Hts.	Home & Garden	1	9	1
Brooklyn Hts.	Nurseries & Gardening	1	9	1
Brooklyn Hts.	Pick Your Own Farms	1	9	1
Brooklyn Hts.	Shopping	1	9	1
Brookpark	Hotels & Travel	6	77	1
Brookpark	Event Planning & Services	4	37	1
Brookpark	Automotive	3	52	1
Brookpark	Venues & Event Spaces	3	33	1
Brookpark	Active Life	3	23	1
Brookpark	Restaurants	2	55	1
Brookpark	Auto Repair	2	46	1
Brookpark	Body Shops	2	46	1
Brookpark	Car Dealers	2	46	1
Brookpark	Car Rental	2	46	1
Brookpark	Nightlife	2	13	1
Brookpark	Airport Shuttles	2	7	0
Brookpark	Transportation	2	7	0
Brookpark	Mexican	1	47	1
Brookpark	Tex-Mex	1	47	1
Brookpark	Vegetarian	1	47	1
Brookpark	Hotels	1	20	0
Brookpark	Appliances	1	11	1
Brookpark	Carpet Cleaning	1	11	1
Brookpark	Carpeting	1	11	1
Brookpark	Contractors	1	11	1
Brookpark	Home & Garden	1	11	1
Brookpark	Home Services	1	11	1
Brookpark	Local Services	1	11	1
Brookpark	Shopping	1	11	1
Brookpark	Arcades	1	10	1
Brookpark	Arts & Entertainment	1	10	1
Brookpark	Bowling	1	10	1
Brookpark	Pets	1	10	0
Brookpark	Recreation Centers	1	10	0
Brookpark	Skating Rinks	1	10	0
Brookpark	Veterinarians	1	10	0
Brookpark	Fast Food	1	8	0
Brookpark	Sandwiches	1	8	0
Brookpark	Auto Detailing	1	6	0
Brookpark	Bus Tours	1	4	0
Brookpark	Limos	1	4	0
Brookpark	Party Bus Rentals	1	4	0
Brookpark	Taxis	1	4	0
Brookpark	Tours	1	4	0
Brookpark	Food	1	3	1
Brookpark	Ice Cream & Frozen Yogurt	1	3	1
Brookpark	Bars	1	3	0
Brookpark	Dive Bars	1	3	0
Brookpark	Go Karts	1	3	0
Brossard	Restaurants	125	1418	40
Brossard	Food	37	323	18
Brossard	Shopping	21	111	8
Brossard	Chinese	19	250	5
Brossard	Nightlife	12	178	3
Brossard	Bars	11	172	2
Brossard	Barbeque	11	130	3
Brossard	Breakfast & Brunch	11	112	5
Brossard	Vietnamese	10	119	3
Brossard	Italian	10	119	2
Brossard	Sushi Bars	9	119	3
Brossard	Canadian (New)	9	109	2
Brossard	French	9	98	4
Brossard	Event Planning & Services	9	57	2
Brossard	Pizza	8	101	2
Brossard	Burgers	8	85	0
Brossard	Japanese	7	90	2
Brossard	Desserts	7	76	3
Brossard	Fast Food	7	57	1
Brossard	Steakhouses	6	79	0
Brossard	Middle Eastern	6	73	3
Brossard	Specialty Food	6	72	0
Brossard	Grocery	6	31	4
Brossard	Hotels	6	26	0
Brossard	Hotels & Travel	6	26	0
Brossard	Sandwiches	5	63	3
Brossard	Buffets	5	50	2
Brossard	Ice Cream & Frozen Yogurt	5	34	4
Brossard	Beauty & Spas	5	30	3
Brossard	Fashion	5	25	2
Brossard	Coffee & Tea	5	24	4
Brossard	Active Life	5	19	2
Brossard	Asian Fusion	4	72	1
Brossard	Cafes	4	61	1
Brossard	Thai	4	49	0
Brossard	American (Traditional)	4	48	0
Brossard	Mexican	4	36	1
Brossard	Automotive	4	18	1
Brossard	Home & Garden	4	15	0
Brossard	Pubs	3	77	0
Brossard	Chocolatiers & Shops	3	62	0
Brossard	Indian	3	61	2
Brossard	Sports Bars	3	34	1
Brossard	Arts & Entertainment	3	33	1
Brossard	Caterers	3	31	2
Brossard	Korean	3	28	2
Brossard	Seafood	3	28	1
Brossard	Gluten-Free	3	24	0
Brossard	Mediterranean	3	21	2
Brossard	Salad	3	20	2
Brossard	Vegetarian	3	19	1
Brossard	Chicken Shop	3	18	1
Brossard	Chicken Wings	3	18	1
Brossard	Juice Bars & Smoothies	3	14	3
Brossard	Sporting Goods	3	14	2
Brossard	Department Stores	3	14	1
Brossard	Car Dealers	3	10	0
Brossard	Soup	2	57	1
Brossard	Lebanese	2	40	2
Brossard	Beer	2	33	0
Brossard	Wine & Spirits	2	33	0
Brossard	Shopping Centers	2	26	0
Brossard	Tex-Mex	2	26	0
Brossard	Bakeries	2	23	1
Brossard	Fondue	2	20	0
Brossard	Hot Pot	2	20	0
Brossard	Greek	2	18	1
Brossard	Day Spas	2	17	1
Brossard	Nail Salons	2	11	1
Brossard	Outdoor Gear	2	11	1
Brossard	Sports Wear	2	11	1
Brossard	American (New)	2	10	2
Brossard	Organic Stores	2	10	2
Brossard	Local Services	2	10	1
Brossard	Furniture Stores	2	8	0
Brossard	Auto Repair	2	7	0
Brossard	Ethnic Food	2	7	0
Brossard	Fitness & Instruction	2	7	0
Brossard	Imported Food	2	7	0
Brossard	Food Delivery Services	2	6	1
Brossard	Dim Sum	1	79	0
Brossard	Lounges	1	33	1
Brossard	Hot Dogs	1	30	0
Brossard	Cinema	1	27	1
Brossard	Breweries	1	23	0
Brossard	Gastropubs	1	21	0
Brossard	Mongolian	1	15	0
Brossard	Comfort Food	1	14	0
Brossard	Egyptian	1	13	0
Brossard	Patisserie/Cake Shop	1	12	1
Brossard	Pet Groomers	1	12	0
Brossard	Pet Services	1	12	0
Brossard	Pet Sitting	1	12	0
Brossard	Pets	1	12	0
Brossard	Pakistani	1	11	0
Brossard	Vegan	1	11	0
Brossard	Delis	1	9	0
Brossard	Tires	1	8	1
Brossard	Wholesale Stores	1	8	1
Brossard	Cocktail Bars	1	8	0
Brossard	Tapas Bars	1	8	0
Brossard	Tapas/Small Plates	1	8	0
Brossard	Wine Bars	1	8	0
Brossard	Diners	1	7	1
Brossard	Brazilian	1	7	0
Brossard	Computers	1	7	0
Brossard	Electronics	1	7	0
Brossard	Hostels	1	7	0
Brossard	IT Services & Computer Repair	1	7	0
Brossard	Mobile Phones	1	7	0
Brossard	Beaches	1	6	1
Brossard	Falafel	1	6	1
Brossard	Halal	1	6	1
Brossard	Recreation Centers	1	6	1
Brossard	Cambodian	1	6	0
Brossard	Cosmetics & Beauty Supply	1	5	1
Brossard	Czech	1	5	1
Brossard	Modern European	1	5	1
Brossard	Cantonese	1	5	0
Brossard	Hair Removal	1	4	1
Brossard	Massage	1	4	1
Brossard	Threading Services	1	4	1
Brossard	Waxing	1	4	1
Brossard	Accessories	1	4	0
Brossard	Florists	1	4	0
Brossard	Flowers & Gifts	1	4	0
Brossard	Kitchen & Bath	1	4	0
Brossard	Men's Clothing	1	4	0
Brossard	Shoe Stores	1	4	0
Brossard	Used Car Dealers	1	4	0
Brossard	Women's Clothing	1	4	0
Brossard	Yoga	1	4	0
Brossard	Afghan	1	3	1
Brossard	Bike Repair/Maintenance	1	3	1
Brossard	Bikes	1	3	1
Brossard	Bubble Tea	1	3	1
Brossard	Creperies	1	3	1
Brossard	Discount Store	1	3	1
Brossard	Food Trucks	1	3	1
Brossard	Hobby Shops	1	3	1
Brossard	International Grocery	1	3	1
Brossard	Internet Cafes	1	3	1
Brossard	Pop-Up Restaurants	1	3	1
Brossard	Toy Stores	1	3	1
Brossard	Trampoline Parks	1	3	1
Brossard	Amateur Sports Teams	1	3	0
Brossard	Apartments	1	3	0
Brossard	Bed & Breakfast	1	3	0
Brossard	Books	1	3	0
Brossard	Bookstores	1	3	0
Brossard	Bridal	1	3	0
Brossard	Butcher	1	3	0
Brossard	Caribbean	1	3	0
Brossard	Escape Games	1	3	0
Brossard	Hardware Stores	1	3	0
Brossard	Health Markets	1	3	0
Brossard	Home Decor	1	3	0
Brossard	Home Services	1	3	0
Brossard	Mags	1	3	0
Brossard	Music & Video	1	3	0
Brossard	Real Estate	1	3	0
Brossard	Skating Rinks	1	3	0
Brossard	Stadiums & Arenas	1	3	0
Brownsburg-Chatham	Restaurants	1	3	1
Brunswick	Restaurants	71	1400	23
Brunswick	Food	31	571	14
Brunswick	Shopping	25	178	11
Brunswick	Automotive	23	183	8
Brunswick	American (Traditional)	15	358	4
Brunswick	Pizza	15	210	2
Brunswick	Auto Repair	14	120	5
Brunswick	Nightlife	13	338	4
Brunswick	Fast Food	13	137	0
Brunswick	Bars	12	332	4
Brunswick	Beauty & Spas	12	84	7
Brunswick	Hotels & Travel	10	121	1
Brunswick	Sandwiches	10	94	1
Brunswick	Home Services	10	59	5
Brunswick	Coffee & Tea	8	221	4
Brunswick	Mexican	8	193	3
Brunswick	Sports Bars	8	168	2
Brunswick	Burgers	8	127	1
Brunswick	Home & Garden	8	101	4
Brunswick	Nail Salons	8	60	5
Brunswick	Local Services	8	43	3
Brunswick	Event Planning & Services	7	132	3
Brunswick	Car Dealers	7	110	3
Brunswick	Specialty Food	7	109	3
Brunswick	Italian	6	144	2
Brunswick	American (New)	6	111	1
Brunswick	Chicken Wings	6	88	0
Brunswick	Active Life	6	50	3
Brunswick	Hair Salons	6	39	5
Brunswick	Grocery	6	36	4
Brunswick	Tires	6	22	2
Brunswick	Health & Medical	6	21	5
Brunswick	Ice Cream & Frozen Yogurt	5	148	3
Brunswick	Arts & Entertainment	5	124	1
Brunswick	Chinese	5	118	3
Brunswick	Nurseries & Gardening	5	92	2
Brunswick	Bakeries	5	91	3
Brunswick	Salad	5	81	0
Brunswick	Oil Change Stations	5	30	0
Brunswick	Body Shops	4	71	2
Brunswick	Delis	4	65	1
Brunswick	Fruits & Veggies	3	80	0
Brunswick	Breakfast & Brunch	3	77	1
Brunswick	Venues & Event Spaces	3	75	2
Brunswick	Car Rental	3	68	0
Brunswick	Auto Parts & Supplies	3	65	1
Brunswick	Beer	3	58	2
Brunswick	Wine & Spirits	3	58	2
Brunswick	Caterers	3	48	2
Brunswick	Skin Care	3	25	3
Brunswick	Pets	3	24	3
Brunswick	Desserts	3	19	3
Brunswick	Car Wash	3	14	1
Brunswick	Transmission Repair	3	13	2
Brunswick	Cocktail Bars	2	131	1
Brunswick	Thai	2	104	2
Brunswick	Wedding Planning	2	70	1
Brunswick	Donuts	2	53	1
Brunswick	Steakhouses	2	47	0
Brunswick	Seafood	2	42	1
Brunswick	Bowling	2	35	1
Brunswick	Greek	2	20	0
Brunswick	Pet Groomers	2	19	2
Brunswick	Pet Services	2	19	2
Brunswick	Hair Removal	2	19	1
Brunswick	Waxing	2	19	1
Brunswick	Airport Shuttles	2	15	0
Brunswick	Limos	2	15	0
Brunswick	Transportation	2	15	0
Brunswick	Massage	2	14	2
Brunswick	Appliances & Repair	2	14	1
Brunswick	Tobacco Shops	2	12	2
Brunswick	Movers	2	12	0
Brunswick	Appliances	2	11	2
Brunswick	Cupcakes	2	11	2
Brunswick	Discount Store	2	11	1
Brunswick	Drugstores	2	11	1
Brunswick	Hardware Stores	2	11	1
Brunswick	Tex-Mex	2	10	0
Brunswick	Dentists	2	9	2
Brunswick	Orthodontists	2	9	2
Brunswick	Party & Event Planning	2	9	2
Brunswick	Parks	2	8	1
Brunswick	Travel Services	2	8	1
Brunswick	Fashion	2	8	0
Brunswick	Education	2	7	2
Brunswick	Specialty Schools	2	7	2
Brunswick	Electronics	2	7	1
Brunswick	Eyewear & Opticians	2	7	1
Brunswick	Doctors	2	6	2
Brunswick	Contractors	2	6	1
Brunswick	Home Decor	2	6	1
Brunswick	Public Services & Government	2	6	1
Brunswick	Convenience Stores	2	6	0
Brunswick	Gas Stations	2	6	0
Brunswick	Mobile Phones	2	6	0
Brunswick	Creperies	1	107	1
Brunswick	Farms	1	66	0
Brunswick	Festivals	1	66	0
Brunswick	Pick Your Own Farms	1	66	0
Brunswick	Pumpkin Patches	1	66	0
Brunswick	Sushi Bars	1	50	1
Brunswick	Diners	1	44	0
Brunswick	Food Delivery Services	1	42	0
Brunswick	Mediterranean	1	39	0
Brunswick	Amusement Parks	1	32	0
Brunswick	Arcades	1	32	0
Brunswick	Laser Tag	1	32	0
Brunswick	Playgrounds	1	32	0
Brunswick	German	1	23	1
Brunswick	Asian Fusion	1	19	0
Brunswick	Bed & Breakfast	1	19	0
Brunswick	Car Brokers	1	19	0
Brunswick	Comfort Food	1	19	0
Brunswick	Dive Bars	1	17	1
Brunswick	Soup	1	16	0
Brunswick	Pet Adoption	1	15	1
Brunswick	Pet Sitting	1	15	1
Brunswick	Veterinarians	1	15	1
Brunswick	Cinema	1	14	0
Brunswick	Beer Bar	1	12	1
Brunswick	Carpet Cleaning	1	12	1
Brunswick	Home Cleaning	1	12	1
Brunswick	Office Cleaning	1	12	1
Brunswick	Office Equipment	1	12	1
Brunswick	Professional Services	1	12	1
Brunswick	Wine Bars	1	12	1
Brunswick	Heating & Air Conditioning/HVAC	1	11	0
Brunswick	Plumbing	1	11	0
Brunswick	Water Heater Installation/Repair	1	11	0
Brunswick	Barbeque	1	10	0
Brunswick	Internet Cafes	1	10	0
Brunswick	Meat Shops	1	10	0
Brunswick	Building Supplies	1	8	1
Brunswick	Cosmetics & Beauty Supply	1	8	1
Brunswick	Head Shops	1	8	1
Brunswick	Taxis	1	8	0
Brunswick	Gluten-Free	1	7	0
Brunswick	Hotels	1	7	0
Brunswick	Party Bus Rentals	1	7	0
Brunswick	Public Transportation	1	7	0
Brunswick	DJs	1	6	1
Brunswick	Eyelash Service	1	6	1
Brunswick	Makeup Artists	1	6	1
Brunswick	Music Venues	1	6	1
Brunswick	Nail Technicians	1	6	1
Brunswick	Pubs	1	6	1
Brunswick	Spray Tanning	1	6	1
Brunswick	Tanning	1	6	1
Brunswick	Cabaret	1	6	0
Brunswick	Chicken Shop	1	6	0
Brunswick	Food Court	1	5	1
Brunswick	Pediatric Dentists	1	5	1
Brunswick	Pet Stores	1	5	1
Brunswick	Department Stores	1	5	0
Brunswick	Dry Cleaning & Laundry	1	5	0
Brunswick	Laundromat	1	5	0
Brunswick	Laundry Services	1	5	0
Brunswick	Cosmetic Dentists	1	4	1
Brunswick	Cosmetology Schools	1	4	1
Brunswick	Dog Parks	1	4	1
Brunswick	Fish & Chips	1	4	1
Brunswick	Fitness & Instruction	1	4	1
Brunswick	General Dentistry	1	4	1
Brunswick	Gyms	1	4	1
Brunswick	Jewelry	1	4	1
Brunswick	Oral Surgeons	1	4	1
Brunswick	Travel Agents	1	4	1
Brunswick	Used Car Dealers	1	4	1
Brunswick	Vape Shops	1	4	1
Brunswick	Amateur Sports Teams	1	4	0
Brunswick	Books	1	4	0
Brunswick	Campgrounds	1	4	0
Brunswick	Computers	1	4	0
Brunswick	Landscaping	1	4	0
Brunswick	Mags	1	4	0
Brunswick	Music & Video	1	4	0
Brunswick	Piercing	1	4	0
Brunswick	Tattoo	1	4	0
Brunswick	Tree Services	1	4	0
Brunswick	Videos & Video Game Rental	1	4	0
Brunswick	Acupuncture	1	3	1
Brunswick	Arts & Crafts	1	3	1
Brunswick	Auto Glass Services	1	3	1
Brunswick	Candy Stores	1	3	1
Brunswick	Cardiologists	1	3	1
Brunswick	Chocolatiers & Shops	1	3	1
Brunswick	Cooking Schools	1	3	1
Brunswick	Custom Cakes	1	3	1
Brunswick	Do-It-Yourself Food	1	3	1
Brunswick	Door Sales/Installation	1	3	1
Brunswick	Fabric Stores	1	3	1
Brunswick	Family Practice	1	3	1
Brunswick	Fences & Gates	1	3	1
Brunswick	Garage Door Services	1	3	1
Brunswick	Insulation Installation	1	3	1
Brunswick	Libraries	1	3	1
Brunswick	Medical Centers	1	3	1
Brunswick	Naturopathic/Holistic	1	3	1
Brunswick	Neurologist	1	3	1
Brunswick	Obstetricians & Gynecologists	1	3	1
Brunswick	Optometrists	1	3	1
Brunswick	Orthopedists	1	3	1
