(u'dryer', 0.33878948987143787)
(u'sending', 0.33877802872877893)
(u'ceiling', 0.3387727353694103)
(u'belief', 0.3387638795211618)
(u'Shopping', 0.33872380587090056)
(u'delays', 0.33871123934686587)
(u'distinctly', 0.3386093916481503)
(u'bags', 0.33854015207639776)
(u'scanner', 0.3384651273557182)
(u'active', 0.3384327540701495)
(u'goal', 0.3384263606895086)
(u'87', 0.3384139587936712)
(u'pity', 0.3383811063504183)
(u'yelled', 0.33830750697282497)
(u'racist', 0.33823040328117315)
(u'bum', 0.3381600809389642)
(u'pony', 0.3381600809389642)
(u'stripped', 0.33810266659397215)
(u'Summerlin', 0.3380979673500999)
(u'warranty', 0.3379239702361705)
(u'und', 0.33788141297004337)
(u'petty', 0.3378814129700416)
(u'Dress', 0.33783559500481)
(u'bells', 0.3378250797024158)
(u'movements', 0.33774517628129175)
(u'Wheat', 0.3376416910463238)
(u'awards', 0.33763362448102896)
(u'blankets', 0.3376308136186186)
(u'accent', 0.33748456841528096)
(u'Thus', 0.3374260866795016)
(u'Number', 0.3374027684820682)
(u'disposable', 0.33739575340784356)
(u'Vegetables', 0.3373935188333892)
(u'Six', 0.33738415915693487)
(u'crews', 0.33733372692981334)
(u'questioned', 0.3373009111527576)
(u'Ex', 0.3372940100748796)
(u'FOR', 0.3372484059796239)
(u'Dam', 0.33721816455920894)
(u'niche', 0.337057010615025)
(u'supplier', 0.33696388458580984)
(u'BEEF', 0.33695400809137155)
(u'valuable', 0.33693672097835403)
(u'Plate', 0.3366985185125788)
(u'tram', 0.33669526977281805)
(u'Winter', 0.336674748322773)
(u'Foster', 0.336669291609514)
(u'fresco', 0.33665658483320193)
(u'Jalapeno', 0.33665658483320016)
(u'HIGH', 0.3366407514844756)
(u'explanation', 0.33661905627408295)
(u'forest', 0.33653470210729175)
(u'holders', 0.33644994147823226)
(u'possibilities', 0.33637387499608806)
(u'skating', 0.3363091282253112)
(u'literal', 0.33630030922212306)
(u'Bourbon', 0.3362950831828613)
(u'bizarre', 0.336270499795706)
(u'interiors', 0.3361719733813118)
(u'allowed', 0.33613295829370315)
(u'suitcase', 0.3361023029918968)
(u'Cucumber', 0.33603892962769955)
(u'sleek', 0.3360224429067227)
(u'tool', 0.33580363093159526)
(u'lord', 0.33579823169882594)
(u'stucco', 0.33579563460990336)
(u'customary', 0.3357749171647768)
(u'diagnostic', 0.3357344351980416)
(u'guts', 0.3356336924136585)
(u'prescription', 0.3355295627506276)
(u'Carnegie', 0.3355154155652684)
(u'refunded', 0.3354565729985399)
(u'pipe', 0.3354298304722363)
(u'Ahh', 0.33537688960717027)
(u'visibly', 0.3353677557273276)
(u'prenatal', 0.3353535901745115)
(u'installers', 0.33514035476000004)
(u'festivities', 0.3350543674813746)
(u'child', 0.3350485498857392)
(u'labels', 0.3350473490386605)
(u'bugs', 0.3350332391935158)
(u'scanning', 0.3349951304198626)
(u'seek', 0.3349930569534951)
(u'equipment', 0.33495341193853)
(u'sold', 0.3349471857948352)
(u'lawn', 0.33486795681814385)
(u'8am', 0.3348625801030849)
(u'ignorant', 0.33482014704283714)
(u'familiar', 0.33473048083886603)
(u'HAVE', 0.3346955261925171)
(u'shapes', 0.3346450783417101)
(u'exposure', 0.3345410045012258)
(u'trains', 0.33449464442248633)
(u'regarding', 0.3344532251395673)
(u'couch', 0.3344382594652675)
(u'additional', 0.33439380187654955)
(u'highlighted', 0.33438626378089786)
(u'sharks', 0.3343035916221595)
(u'Umm', 0.33430076716632584)
(u'Let', 0.3343000440447117)
(u'ELSE', 0.3342796596552162)
(u'habits', 0.3342323065999331)
(u'Station', 0.3342147224819083)
(u'Jacuzzi', 0.334106750405045)
(u'concentrated', 0.3340742364827598)
(u'unlock', 0.3340661589057099)
(u'wiring', 0.3340351911637729)
(u'privacy', 0.3340307627555337)
(u'Bakery', 0.3340160952577076)
(u'extent', 0.3339868964241859)
(u'rewarded', 0.3339617607199461)
(u'spa', 0.33395666141706215)
(u'paddle', 0.33376618082493614)
(u'unicorn', 0.33370395887923543)
(u'June', 0.33365736429610493)
(u'hallway', 0.3336526586003714)
(u'amazon', 0.3335640542398153)
(u'vending', 0.3334431110338407)
(u'Burrata', 0.3334431110338407)
(u'typing', 0.3334283385940431)
(u'strain', 0.33342203048717955)
(u'disservice', 0.33342203048717955)
(u'museums', 0.3334136409790993)
(u'remove', 0.3332874420894818)
(u'Apache', 0.3332271683515238)
(u'Finance', 0.3332271683515238)
(u'remark', 0.33319906324466686)
(u'athletic', 0.33313456861382207)
(u'sandwiched', 0.33313456861382207)
(u'culinary', 0.3330603904992344)
(u'NONE', 0.3330583665258491)
(u'foundation', 0.3329415789622949)
(u'Vig', 0.3328943860739386)
(u'masterpiece', 0.3327683464960174)
(u'Canadians', 0.33267968346447674)
(u'Seared', 0.332606243153057)
(u'trend', 0.33257499545478275)
(u'Pastries', 0.33256319444343596)
(u'stamps', 0.33249307657527183)
(u'100', 0.33246095667975517)
(u'tile', 0.3324266568492025)
(u'swept', 0.3321784243388244)
(u'steal', 0.33210796878409354)
(u'Airport', 0.33192137483635875)
(u'downed', 0.3316685899666627)
(u'experiencing', 0.3315464864560358)
(u'Macy', 0.33152862628332613)
(u'invites', 0.3315197570643953)
(u'glare', 0.33145193622615565)
(u'Geez', 0.33145193622615565)
(u'Mini', 0.3313452366036653)
(u'handles', 0.3313064632105256)
(u'teach', 0.33130138753216265)
(u'motorcycle', 0.33123561752983655)
(u'CUT', 0.3312207455159104)
(u'debated', 0.3310593752514883)
(u'morsel', 0.33101858121828975)
(u'muscle', 0.33101187624386874)
(u'Death', 0.33101187624386874)
(u'element', 0.3310032943944794)
(u'Prosciutto', 0.33099191935075645)
(u'Specialty', 0.3309682793408264)
(u'presence', 0.3309554737500182)
(u'Brooks', 0.3309143894532536)
(u'chalked', 0.33089556167097633)
(u'positioned', 0.3308585453699173)
(u'spine', 0.33080456572023387)
(u'contain', 0.33077757698802657)
(u'steam', 0.3306893709196359)
(u'serious', 0.3306703152718722)
(u'directed', 0.33065947540125507)
(u'darker', 0.33060076483299383)
(u'leaking', 0.3305139192613087)
(u'Dream', 0.33049572817165185)
(u'expense', 0.330417063750458)
(u'utilized', 0.33041172371003213)
(u'imagination', 0.3303825843195156)
(u'Alright', 0.33034971012904)
(u'discomfort', 0.33025226798523377)
(u'worrying', 0.33024477282897813)
(u'weeks', 0.3302268561560453)
(u'exited', 0.33017919260795026)
(u'faded', 0.3301533591562116)
(u'settling', 0.33014169265481996)
(u'nutshell', 0.3300389151821346)
(u'warning', 0.33002242054441133)
(u'deplorable', 0.32998247774550826)
(u'enticing', 0.32993705256123285)
(u'palate', 0.32993171890076844)
(u'artisan', 0.3298695826566789)
(u'stations', 0.32983113003670894)
(u'Tail', 0.3298138958002337)
(u'men', 0.32978113163189704)
(u'belongs', 0.3295638373075267)
(u'Sky', 0.3295594612056387)
(u'suffer', 0.3295417238171918)
(u'certificate', 0.3295020181958481)
(u'workshops', 0.3294940722255575)
(u'allotted', 0.3294940722255575)
(u'Things', 0.329465968861383)
(u'redeem', 0.3294502859899531)
(u'console', 0.3294234744387694)
(u'participated', 0.32934756611429883)
(u'powerful', 0.32931896707890296)
(u'LAS', 0.3292971539952152)
(u'Tip', 0.3292918324190186)
(u'discrepancy', 0.3292874235764671)
(u'generation', 0.3292682985465838)
(u'admittedly', 0.3291931305837341)
(u'brushed', 0.3291115334928989)
(u'Mole', 0.32910639455529633)
(u'chased', 0.3289929020722795)
(u'Pan', 0.3289531547381266)
(u'tore', 0.32894853973336247)
(u'businesses', 0.3288976836373063)
(u'relations', 0.32886253672320365)
(u'lechon', 0.3288414579650585)
(u'Cuisine', 0.32879848411463897)
(u'nonexistent', 0.32869960393261977)
(u'butts', 0.3286862962387751)
(u'minded', 0.3284718321844089)
(u'crank', 0.3284558226969416)
(u'entice', 0.32843693071186486)
(u'unloaded', 0.3284101503775556)
(u'bench', 0.3283757575384172)
(u'suspension', 0.3283577820185073)
(u'facilities', 0.3282513702068375)
(u'clubhouse', 0.32818972501781296)
(u'kicks', 0.32793893384484285)
(u'cab', 0.3279369902005804)
(u'Sounds', 0.3278149004542268)
(u'Complimentary', 0.3276249128028539)
(u'Onto', 0.3276249128028539)
(u'Espresso', 0.3276249128028539)
(u'army', 0.3276249128028539)
(u'adored', 0.3276249128028539)
(u'Congratulations', 0.3276249128028539)
(u'Napoleon', 0.3276249128028539)
(u'knick', 0.3276249128028539)
(u'Driving', 0.3276249128028539)
(u'railing', 0.3276249128028539)
(u'accountable', 0.3276249128028521)
(u'attract', 0.3273533581508108)
(u'Style', 0.3273107602268368)
(u'movement', 0.3273102989887118)
(u'packet', 0.3272904087020585)
(u'wears', 0.3272409619438452)
(u'herself', 0.3272339059552518)
(u'females', 0.32721566376910793)
(u'pumping', 0.3271985644698123)
(u'expression', 0.32719471275319734)
(u'considered', 0.3271741831766537)
(u'score', 0.3271480410723093)
(u'destroyed', 0.3271281418040619)
(u'bets', 0.3270756131460857)
(u'demands', 0.32706703273259663)
(u'Think', 0.3269948592274581)
(u'aggravation', 0.32697577289041213)
(u'Stupid', 0.3269179491820342)
(u'combines', 0.32684881652796527)
(u'NEED', 0.32672306395170914)
(u'Lincoln', 0.32654732649168317)
(u'feeding', 0.3265465130434322)
(u'misleading', 0.326543246932113)
(u'limit', 0.32653435441281786)
(u'candied', 0.3264546376546633)
(u'ube', 0.3263502153708533)
(u'computer', 0.32622677430658165)
(u'Eli', 0.32620445801856235)
(u'clarified', 0.3261901923271928)
(u'Comedy', 0.3261222829183179)
(u'Per', 0.32610090945987835)
(u'reversed', 0.3260648500839505)
(u'doorbell', 0.32604762540960586)
(u'America', 0.3260089684706067)
(u'acne', 0.32599359107076964)
(u'Whatever', 0.3259621110369775)
(u'acidic', 0.32595351010721707)
(u'unprepared', 0.32585186269296784)
(u'Feast', 0.32576531208100157)
(u'noteworthy', 0.3256962718964491)
(u'goodwill', 0.3256698779670515)
(u'Find', 0.32565979303511483)
(u'Durango', 0.32553140191960317)
(u'duh', 0.3254486333802582)
(u'guarantee', 0.3253670658287664)
(u'Knights', 0.32535990617200206)
(u'pp', 0.32535990617200206)
(u'painful', 0.3253560519316636)
(u'famished', 0.32534180678828584)
(u'pearl', 0.32530848832485404)
(u'skyline', 0.3252857304496821)
(u'astonished', 0.32519280783423987)
(u'housewares', 0.3251217825847341)
(u'91', 0.3251070768105109)
(u'contains', 0.32510573134919163)
(u'v', 0.325068020589077)
(u'heads', 0.32502966928998056)
(u'distinct', 0.32502142265745704)
(u'warrant', 0.32496321306799203)
(u'mountains', 0.3249377241820568)
(u'cleanse', 0.3248814268571021)
(u'preferably', 0.32486375136152645)
(u'operational', 0.3248458466325861)
(u'Arepas', 0.3247907115669779)
(u'B', 0.32477870418795796)
(u'soaking', 0.324768278116105)
(u'Steer', 0.3247488682549591)
(u'reviewed', 0.3247405727587669)
(u'flashlight', 0.32472845893139635)
(u'advised', 0.3247081990574454)
(u'CASH', 0.3246957953014551)
(u'furniture', 0.3246881799645216)
(u'naturally', 0.32466300079800625)
(u'arm', 0.3246333413577336)
(u'reader', 0.32461739173889725)
(u'judgement', 0.32460071694958614)
(u'rained', 0.32454087026589207)
(u'resorts', 0.3245353119929586)
(u'Props', 0.32450153702058593)
(u'66', 0.32450153702058593)
(u'botched', 0.3244317222236983)
(u'answers', 0.3244102142823788)
(u'Bread', 0.324380640989018)
(u'rob', 0.3243649262156456)
(u'demand', 0.3242764877731652)
(u'allow', 0.32423651481295224)
(u'avail', 0.3242293238017151)
(u'face', 0.3242182040561694)
(u'lonely', 0.32421581859208004)
(u'describing', 0.32420220552535106)
(u'goers', 0.3241746506107006)
(u'Problem', 0.32416197844346684)
(u'Bank', 0.3241360300663221)
(u'toned', 0.32413450786308573)
(u'taxi', 0.3241063331611489)
(u'unclear', 0.32396860159974317)
(u'Cirque', 0.32390842325829716)
(u'straightened', 0.3238560641206245)
(u'swearing', 0.32385274688143006)
(u'elegantly', 0.32384776005910787)
(u'YES', 0.3238291030966334)
(u'wondered', 0.3237021558111959)
(u'C', 0.32363316786542917)
(u'completion', 0.32353036027419435)
(u'oils', 0.32343788644863736)
(u'happens', 0.32342559607092447)
(u'rates', 0.3234057669928099)
(u'selfish', 0.3233822250640639)
(u'blog', 0.3233340838119574)
(u'baking', 0.3233052516583381)
(u'greetings', 0.3232833719747159)
(u'mountain', 0.3232766688783162)
(u'wisdom', 0.3231964527562621)
(u'galleries', 0.32319359092818445)
(u'tattooed', 0.323184408170647)
(u'stare', 0.3231566301228028)
(u'Rod', 0.32314729338155956)
(u'quintessential', 0.32314729338155956)
(u'88', 0.3231332148782595)
(u'ear', 0.32311023244832704)
(u'Final', 0.3230272035542239)
(u'Arts', 0.32296289969704084)
(u'Body', 0.3228257382290831)
(u'Prince', 0.32275656948544196)
(u'Atomic', 0.322744473637945)
(u'angle', 0.322744473637945)
(u'Princess', 0.3226768571854848)
(u'Moral', 0.3226621234607254)
(u'God', 0.3225938279083902)
(u'ending', 0.32250427138245463)
(u'hoo', 0.3224300959257498)
(u'20th', 0.3224165676957149)
(u'thrive', 0.32237211017999456)
(u'Porter', 0.322361742758579)
(u'continuous', 0.32227372946499244)
(u'crown', 0.3222559481609313)
(u'sympathetic', 0.3220875213568615)
(u'sorted', 0.3220634011417083)
(u'Key', 0.3220210049064871)
(u'production', 0.3219864235692089)
(u'Warranty', 0.3219719865000652)
(u'WAIT', 0.321898340245653)
(u'state', 0.3218409827352442)
(u'sipping', 0.3217712375513919)
(u'logistics', 0.3217597933504539)
(u'MOST', 0.32175118079075915)
(u'site', 0.3217463580567319)
(u'inadequate', 0.32174446462595796)
(u'ethnic', 0.32171320151604554)
(u'DONE', 0.3216901772830383)
(u'Pacific', 0.3215384667464516)
(u'prior', 0.3214846210732176)
(u'Management', 0.32143633796196625)
(u'Festival', 0.3213787963059005)
(u'Raw', 0.3213479208318315)
(u'tone', 0.3213209141159865)
(u'painted', 0.32129251552888327)
(u'lounges', 0.3212890943537676)
(u'Disclaimer', 0.3212413900210649)
(u'whom', 0.32121052262519)
(u'belong', 0.3210675122566933)
(u'rounds', 0.3210649818891209)
(u'equivalent', 0.32106402394341593)
(u'hid', 0.32104052687467366)
(u'resemble', 0.32103760750333166)
(u'alternate', 0.3210023720423614)
(u'pager', 0.3210023720423596)
(u'HAIR', 0.32097152831211595)
(u'ALSO', 0.3209443034052146)
(u'Hyundai', 0.32088520742594007)
(u'intense', 0.32083411279245233)
(u'WE', 0.3207300948862102)
(u'elephant', 0.3207223832400832)
(u'lifestyle', 0.3207094208332233)
(u'blame', 0.3206865728704624)
(u'quote', 0.32066934382619117)
(u'muddled', 0.3206616351507101)
(u'causes', 0.3206185147144609)
(u'yep', 0.32043925314197885)
(u'cheating', 0.3203425237835127)
(u'culture', 0.32029198533114744)
(u'politely', 0.32029136260752544)
(u'contained', 0.32024883783646274)
(u'T', 0.3202320053413885)
(u'sight', 0.3201704332250692)
(u'diving', 0.3201039054095691)
(u'rode', 0.32003954141359614)
(u'feet', 0.320001724707188)
(u'relay', 0.320000987692195)
(u'bird', 0.3199325671796984)
(u'enticed', 0.3198276023428228)
(u'Butcher', 0.31971973329574155)
(u'promising', 0.31961667557301965)
(u'foster', 0.3196046707920175)
(u'Eastern', 0.31945151622763746)
(u'treating', 0.3193521155585515)
(u'wooden', 0.3192823836277139)
(u'Anderson', 0.3192566631323359)
(u'beginner', 0.3190041697589461)
(u'60', 0.3189950456809605)
(u'danced', 0.31899452520884)
(u'Benjamin', 0.3189751712233715)
(u'slightest', 0.31896685005973957)
(u'trashed', 0.31891658491106867)
(u'disappears', 0.31888429299212007)
(u'Lobby', 0.31880456895988196)
(u'Harley', 0.3187359653856081)
(u'coincidence', 0.31873596538560633)
(u'maze', 0.3186896336970406)
(u'intriguing', 0.3186323459589442)
(u'pod', 0.31861797824606874)
(u'SURE', 0.3184968167535942)
(u'Sriracha', 0.3184278193219363)
(u'Smoked', 0.3183265123557195)
(u'fought', 0.3183177101472978)
(u'foil', 0.3183008359277313)
(u'informed', 0.31824194970178965)
(u'colored', 0.3181857250279787)
(u'decorative', 0.3181198907471625)
(u'listed', 0.31789735410438347)
(u'shitty', 0.31778715515297584)
(u'promise', 0.3177006001790055)
(u'breasts', 0.31761481920775303)
(u'thief', 0.317574576949351)
(u'overnight', 0.3175572691507913)
(u'instance', 0.3175343609369037)
(u'addressing', 0.31735084982666706)
(u'67', 0.31734360058693234)
(u'booze', 0.3173160590601327)
(u'burning', 0.3172973946530391)
(u'Americans', 0.31728890347219085)
(u'situation', 0.3172886297320421)
(u'homeless', 0.31727572051248387)
(u'complete', 0.3172018024691514)
(u'gowns', 0.3171754969285132)
(u'Linq', 0.31715938076319183)
(u'awake', 0.31715782851169116)
(u'dragging', 0.31711887201596234)
(u'Pepperoni', 0.31704280347231695)
(u'reminding', 0.31693809033386344)
(u'Reve', 0.3169232648910967)
(u'kinks', 0.31690337368523913)
(u'cheering', 0.31688544568409327)
(u'represent', 0.31685177032132117)
(u'Organic', 0.3168414274018243)
(u'defect', 0.3168334411700897)
(u'head', 0.3168319997708622)
(u'Judging', 0.31680619927568543)
(u'elements', 0.3167381921227985)
(u'latest', 0.3166824479485175)
(u'sunglasses', 0.3166787519053571)
(u'disappearing', 0.3166433336723671)
(u'entered', 0.31661581010531137)
(u'surrounded', 0.31660838068413355)
(u'Hop', 0.31658688013489744)
(u'waking', 0.3165832106323183)
(u'Oatmeal', 0.3163888395359269)
(u'heap', 0.31635083622963656)
(u'der', 0.3163302662350862)
(u'focus', 0.31626323661600964)
(u'Camp', 0.31624146891941507)
(u'sections', 0.3161925190894319)
(u'spite', 0.31615251164061675)
(u'CREAM', 0.31614702495816616)
(u'speeding', 0.3160846160639874)
(u'youth', 0.3160774403780824)
(u'guitars', 0.31601672509685486)
(u'net', 0.3160043817798357)
(u'FULL', 0.3158584615484781)
(u'nickel', 0.31583033631001634)
(u'appt', 0.31580334100654284)
(u'grains', 0.3157565516790459)
(u'amenities', 0.3157226102492814)
(u'investment', 0.3157115005152509)
(u'Romano', 0.3157081878693919)
(u'spongy', 0.3157006522731187)
(u'buttons', 0.3157006522731187)
(u'swipe', 0.31554017358778097)
(u'chewed', 0.3154393315567372)
(u'Village', 0.3154282364671239)
(u'convinced', 0.3154275446093173)
(u'DIRTY', 0.31538485790835225)
(u'pearls', 0.31536452588643193)
(u'22nd', 0.3153454031727918)
(u'intrigued', 0.315339993424967)
(u'routinely', 0.315302228076181)
(u'dismay', 0.31529880376459474)
(u'perspective', 0.31529274070268976)
(u'March', 0.3152595286766946)
(u'portable', 0.3152558387303941)
(u'Power', 0.3151985335810412)
(u'murals', 0.3150461305959933)
(u'spectrum', 0.3150167607265413)
(u'advertisement', 0.3149931658969525)
(u'stares', 0.3149699983889178)
(u'fishing', 0.3149128772144927)
(u'Floor', 0.3149128772144927)
(u'adjusting', 0.3149053314968757)
(u'interests', 0.31489189474534385)
(u'Cakes', 0.3148858870254241)
(u'resolve', 0.3148128697138457)
(u'reasons', 0.31478934366890066)
(u'ultra', 0.31470573870281804)
(u'Those', 0.31468843754347553)
(u'continued', 0.31466920739554993)
(u'torn', 0.31466681444209854)
(u'riding', 0.3145060603737395)
(u'80', 0.31448352812445535)
(u'Below', 0.3144740383425795)
(u'user', 0.31443017511710636)
(u'gastropub', 0.31437968605283295)
(u'send', 0.3143147210427468)
(u'gender', 0.31427489994737456)
(u'Nugget', 0.3142549172271689)
(u'Ms', 0.31422955537061625)
(u'source', 0.31416242708133524)
(u'Amex', 0.31403082070569077)
(u'amateur', 0.31400381685088874)
(u'woke', 0.31397764216853474)
(u'Central', 0.31392173643045673)
(u'Visit', 0.3138477639183481)
(u'ducts', 0.3137641120106185)
(u'irked', 0.31371648275672115)
(u'invest', 0.31369181849892946)
(u'inclined', 0.3136106694280425)
(u'Damn', 0.3135160038341809)
(u'symphony', 0.3134402778108978)
(u'Ho', 0.313440277810896)
(u'07', 0.313440277810896)
(u'Along', 0.31340666380057414)
(u'Whiskey', 0.3134040715073745)
(u'jumps', 0.31336159650946804)
(u'States', 0.313353071043597)
(u'unaware', 0.31334132832452966)
(u'nitrogen', 0.3132877496564461)
(u'Child', 0.31325415627299513)
(u'counterpart', 0.3132499647453315)
(u'Rouge', 0.31322581593067333)
(u'Lane', 0.31320158584174784)
(u'Spice', 0.3131397389854591)
(u'luggage', 0.313137923568533)
(u'starts', 0.31309587907028913)
(u'inspiration', 0.31304546303969616)
(u'drizzled', 0.3129921730826819)
(u'icon', 0.31295472305506067)
(u'suffered', 0.31292059802093064)
(u'Off', 0.3128826310656496)
(u'funeral', 0.3128684816406473)
(u'noted', 0.31286284647586626)
(u'brainer', 0.3128195757442853)
(u'hangry', 0.31278539894007906)
(u'produced', 0.3127572252003077)
(u'intricate', 0.31273308693632984)
(u'Haus', 0.31261212041366804)
(u'drooling', 0.31250175122863233)
(u'PM', 0.31248054789861435)
(u'scattered', 0.31244890269252323)
(u'customs', 0.3123304970247016)
(u'conversing', 0.3123205464294063)
(u'chin', 0.3122989423246274)
(u'therapy', 0.31221628745000984)
(u'Nut', 0.31210979198737654)
(u'landing', 0.31209979503644547)
(u'states', 0.31209721560832904)
(u'rebuilt', 0.31204018178615556)
(u'spins', 0.31198432026178224)
(u'trinkets', 0.3119485630354646)
(u'Pop', 0.3119485630354646)
(u'Drop', 0.31187655583471496)
(u'impersonal', 0.3118765558347132)
(u'sleeves', 0.31182035237818795)
(u'obliged', 0.311745261933126)
(u'etiquette', 0.3116964567797478)
(u'arguably', 0.311624571456413)
(u'doors', 0.3115831224524648)
(u'64', 0.31156410465266937)
(u'diamonds', 0.3115544427702446)
(u'hooks', 0.31150897634151065)
(u'HAD', 0.31149553087296944)
(u'finishes', 0.3114920143956361)
(u'landmark', 0.31147452269028264)
(u'discerning', 0.3114571806975128)
(u'aquariums', 0.3114571806975128)
(u'Spoon', 0.31142593622513637)
(u'proves', 0.3113186757644577)
(u'Neil', 0.31129586944710574)
(u'trick', 0.31127167047762505)
(u'hippie', 0.3112486123289955)
(u'Gaucho', 0.31123900401203564)
(u'vintage', 0.31115707717470364)
(u'rental', 0.3111566763762603)
(u'implies', 0.3111500755993486)
(u'notice', 0.3111280401364187)
(u'influence', 0.31111198805130513)
(u'festival', 0.31109769626822015)
(u'according', 0.311040784787318)
(u'disclosure', 0.311006333415083)
(u'Upstairs', 0.3109966613652748)
(u'hunk', 0.31099379341022626)
(u'MC', 0.3109891655910175)
(u'Vdara', 0.3109428885768022)
(u'Ugh', 0.3109311795991285)
(u'damaging', 0.3108827316597793)
(u'Re', 0.31086899907441357)
(u'indicative', 0.3108491232980164)
(u'Monkey', 0.3108052301728925)
(u'ORDER', 0.31077459265470786)
(u'sale', 0.3107590026438416)
(u'Kia', 0.31068241616220327)
(u'google', 0.31064041679346843)
(u'Mint', 0.31063575922466846)
(u'obstacle', 0.3106273364342833)
(u'carried', 0.3106273364342833)
(u'sleep', 0.3104153049540752)
(u'pregnancy', 0.3103871228277981)
(u'supplies', 0.3103843347405508)
(u'trainers', 0.31024308182697524)
(u'coloured', 0.31022273347516105)
(u'digs', 0.3102194101063951)
(u'Convention', 0.31019527766756916)
(u'stalls', 0.31014743453834726)
(u'56', 0.3101181439562435)
(u'into', 0.3101014156456623)
(u'105', 0.3100882950454569)
(u'inspection', 0.3100114794774633)
(u'bulbs', 0.3100061862512593)
(u'aimlessly', 0.3098294722129893)
(u'independent', 0.3098121559172409)
(u'explode', 0.30977279203753305)
(u'picnic', 0.30972852792497285)
(u'constraints', 0.3096914449293777)
(u'WIN', 0.30967826961201617)
(u'health', 0.3096356737369401)
(u'glance', 0.3096169596636411)
(u'headliner', 0.3095721660017414)
(u'Matcha', 0.3095702598910375)
(u'poultry', 0.3095355481327413)
(u'crush', 0.3094637617280309)
(u'monorail', 0.30940117384640153)
(u'THE', 0.30937718826972826)
(u'shavings', 0.30934458186867353)
(u'maneuver', 0.309328783755916)
(u'Furniture', 0.3093063322791689)
(u'puzzled', 0.30926490640041493)
(u'shopper', 0.3092148560998531)
(u'facing', 0.30920951605942903)
(u'sing', 0.30919172596475697)
(u'execution', 0.309168827981944)
(u'sellers', 0.3091628499631174)
(u'ceilings', 0.30913748605443736)
(u'curt', 0.3091257834101171)
(u'Pear', 0.3091130073825905)
(u'jets', 0.30909026258603056)
(u'oblige', 0.30900240070485196)
(u'CC', 0.30897849146432854)
(u'laundromat', 0.3089688554774952)
(u'Adams', 0.3088626363473317)
(u'pottery', 0.3088517982949277)
(u'Doc', 0.30884716848310667)
(u'wondering', 0.3087363733468038)
(u'building', 0.30861234072818533)
(u'failed', 0.30853114825035455)
(u'fallen', 0.3084847166531155)
(u'survey', 0.3084753914699938)
(u'evident', 0.30846441506377786)
(u'sarcastic', 0.308450771661386)
(u'laughter', 0.30843967208150325)
(u'Beach', 0.30833753735702274)
(u'chestnut', 0.30833170986817393)
(u'slot', 0.308293201378973)
(u'showing', 0.3082887634108378)
(u'breezy', 0.30820682694575297)
(u'Feb', 0.3081807869743951)
(u'quit', 0.3081387155609079)
(u'Coca', 0.30811209857927047)
(u'delicately', 0.3080548166087578)
(u'Is', 0.3079779154190554)
(u'rink', 0.3079071715472157)
(u'gruyere', 0.3079030903226858)
(u'Mall', 0.30785929286402514)
(u'department', 0.30777693300434095)
(u'sounds', 0.3077700482336745)
(u'misunderstanding', 0.30768453497267423)
(u'Beans', 0.30765329765362104)
(u'Call', 0.30765087991447615)
(u'intended', 0.3076068379134682)
(u'Take', 0.30758378030155775)
(u'similarly', 0.3075768566184607)
(u'fight', 0.3075347293967834)
(u'happening', 0.3074375961385911)
(u'Fit', 0.3073425273848187)
(u'strict', 0.3073286061217413)
(u'IS', 0.3073115002931477)
(u'gold', 0.30722231238402387)
(u'approached', 0.3071360210375058)
(u'eternity', 0.30705863522137733)
(u'turns', 0.30705780719397247)
(u'visible', 0.306970133772106)
(u'fever', 0.3069345195454076)
(u'apricot', 0.3069345195454076)
(u'purchasing', 0.30683573141228493)
(u'entirely', 0.306652173933033)
(u'consideration', 0.3065811353357937)
(u'scene', 0.30656081716130856)
(u'Wash', 0.30654024158868154)
(u'hiccups', 0.30647027775995284)
(u'growing', 0.3064661824679682)
(u'binge', 0.3064227051522508)
(u'attraction', 0.3063579571836943)
(u'44', 0.30634513122148377)
(u'RUDE', 0.3063375226486844)
(u'kicker', 0.3063097186038082)
(u'confess', 0.3062337228215348)
(u'Ghost', 0.3062108182990375)
(u'justified', 0.3061571831787475)
(u'themselves', 0.306145825226082)
(u'control', 0.30612314699828325)
(u'sent', 0.30612189700321757)
(u'repeated', 0.30611870758188964)
(u'County', 0.3060985785548258)
(u'boutiques', 0.3060413411356784)
(u'told', 0.3059634957019366)
(u'bam', 0.30588492616644736)
(u'edgy', 0.30588492616644736)
(u'reaching', 0.30588492616644736)
(u'coated', 0.30575870193467125)
(u'curious', 0.30569182404931183)
(u'pans', 0.3056296178803066)
(u'perhaps', 0.3056296178803066)
(u'unlikely', 0.3055824666181053)
(u'executive', 0.3055081506071886)
(u'Look', 0.3054099795890082)
(u'ride', 0.3053879741791583)
(u'76', 0.30527761411085663)
(u'male', 0.30527575043849176)
(u'Charleston', 0.3052485695444922)
(u'staring', 0.305076532022051)
(u'Soul', 0.30507463060257045)
(u'garage', 0.3050697397653028)
(u'meant', 0.30506314317666927)
(u'vibrant', 0.3050521349667221)
(u'Point', 0.3049750031259695)
(u'115', 0.30496533302158113)
(u'common', 0.3048870911109116)
(u'Basically', 0.30483802832329765)
(u'became', 0.3048364332787816)
(u'rolling', 0.30483440080720214)
(u'skirts', 0.3047231485161692)
(u'proceeded', 0.30469379680376996)
(u'Black', 0.30450610745281637)
